"Date","Item","Unit","Pettah_Today_Wholesale","Dambulla_Today_Wholesale"
"2025-12-17 00:00:00","Lime","kg","300","210"
"2025-12-18 00:00:00","Lime","kg","250","215"
"2025-12-19 00:00:00","Lime","kg","250","225"
"2025-12-22 00:00:00","Lime","kg","250","210"
"2025-12-23 00:00:00","Lime","kg","250","185"
"2025-12-24 00:00:00","Lime","kg","250","185"
"2025-12-26 00:00:00","Lime","kg","200","145"
"2025-12-29 00:00:00","Lime","kg","200","210"
"2025-12-30 00:00:00","Lime","kg","200","175"
"2025-12-31 00:00:00","Lime","kg","200","190"
"2026-01-01 00:00:00","Lime","kg","200","175"
"2026-01-02 00:00:00","Lime","kg","200","140"
"2026-01-05 00:00:00","Lime","kg","200","155"
"2026-01-06 00:00:00","Lime","kg","200","140"
"2026-01-07 00:00:00","Lime","kg","200","155"
"2026-01-08 00:00:00","Lime","kg","200","160"
"2026-01-09 00:00:00","Lime","kg","200","165"
"2026-01-12 00:00:00","Lime","kg","200","140"
"2026-01-13 00:00:00","Lime","kg","180","140"
"2026-01-14 00:00:00","Lime","kg","180","125"
"2026-01-16 00:00:00","Lime","kg","150","110"
"2026-01-19 00:00:00","Lime","kg","150","90"
"2026-01-20 00:00:00","Lime","kg","120","90"
"2026-01-21 00:00:00","Lime","kg","120","90"
"2026-01-22 00:00:00","Lime","kg","100","80"
"2026-01-23 00:00:00","Lime","kg","100","115"
"2026-01-26 00:00:00","Lime","kg","100","105"
"2026-01-27 00:00:00","Lime","kg","100","125"
"2026-01-28 00:00:00","Lime","kg","100","105"
"2026-01-29 00:00:00","Lime","kg","100","90"
"2026-01-30 00:00:00","Lime","kg","100","95"
"2026-02-02 00:00:00","Lime","kg","95","150"
"2026-02-03 00:00:00","Lime","kg","100","140"
"2026-02-05 00:00:00","Lime","kg","100","115"
"2026-02-06 00:00:00","Lime","kg","100","85"
"2026-02-09 00:00:00","Lime","kg","100","75"
"2026-02-10 00:00:00","Lime","kg","100","65"
"2026-02-11 00:00:00","Lime","kg","100","55"
"2026-02-12 00:00:00","Lime","kg","100","65"
"2026-02-13 00:00:00","Lime","kg","100","90"
"2026-02-16 00:00:00","Lime","kg","80","135"
"2026-02-17 00:00:00","Lime","kg","80","75"
"2026-02-18 00:00:00","Lime","kg","80","65"
"2026-02-19 00:00:00","Lime","kg","80","75"
"2026-02-20 00:00:00","Lime","kg","80","90"
"2026-02-23 00:00:00","Lime","kg","80","55"
"2026-02-24 00:00:00","Lime","kg","80","65"
"2026-02-25 00:00:00","Lime","kg","65","40"
"2026-02-26 00:00:00","Lime","kg","60","45"
"2026-02-27 00:00:00","Lime","kg","60","50"
"2026-03-03 00:00:00","Lime","kg","80","55"
"2026-03-04 00:00:00","Lime","kg","80","70"
"2026-03-05 00:00:00","Lime","kg","100","90"
"2026-03-06 00:00:00","Lime","kg","100","105"
"2026-03-09 00:00:00","Lime","kg","80","65"
"2026-03-10 00:00:00","Lime","kg","80","90"
"2026-03-11 00:00:00","Lime","kg","80","65"
"2026-03-12 00:00:00","Lime","kg","80","65"
"2026-03-13 00:00:00","Lime","kg","80","55"
"2026-03-16 00:00:00","Lime","kg","80","90"
"2026-03-17 00:00:00","Lime","kg","80","75"
"2026-03-18 00:00:00","Lime","kg","80","90"
"2026-03-19 00:00:00","Lime","kg","80","85"
"2026-03-20 00:00:00","Lime","kg","80","70"
"2026-03-23 00:00:00","Lime","kg","100","95"
"2026-03-24 00:00:00","Lime","kg","80","75"
"2026-03-25 00:00:00","Lime","kg","80","95"
"2026-03-26 00:00:00","Lime","kg","80","85"
"2026-03-27 00:00:00","Lime","kg","100","95"
"2026-03-30 00:00:00","Lime","kg","90","155"
"2026-03-31 00:00:00","Lime","kg","140","115"
"2026-04-02 00:00:00","Lime","kg","100","155"
"2026-04-06 00:00:00","Lime","kg","110","155"
"2026-04-07 00:00:00","Lime","kg","150","125"
"2026-04-08 00:00:00","Lime","kg","130","135"
"2026-04-09 00:00:00","Lime","kg","250","145"
"2026-04-10 00:00:00","Lime","kg","130","195"
"2026-04-21 00:00:00","Lime","kg","200","275"
"2026-04-22 00:00:00","Lime","kg","200","210"
"2026-04-23 00:00:00","Lime","kg","200","240"
"2026-04-24 00:00:00","Lime","kg","200","255"
"2026-04-27 00:00:00","Lime","kg","200","265"
"2026-04-28 00:00:00","Lime","kg","150","245"
"2026-04-29 00:00:00","Lime","kg","150","225"
"2026-04-30 00:00:00","Lime","kg","150","240"
"2026-05-04 00:00:00","Lime","kg","150","375"
"2026-05-05 00:00:00","Lime","kg","250","340"
"2026-05-06 00:00:00","Lime","kg","250","345"
"2026-05-07 00:00:00","Lime","kg","300","340"
"2026-05-08 00:00:00","Lime","kg","300","345"
"2026-05-11 00:00:00","Lime","kg","350","405"
"2026-05-12 00:00:00","Lime","kg","400","390"
"2026-05-13 00:00:00","Lime","kg","400","390"
"2026-05-14 00:00:00","Lime","kg","400","425"
"2026-05-15 00:00:00","Lime","kg","450","375"
"2021-10-11 00:00:00","Pumpkin","kg","60","35"
"2021-10-13 00:00:00","Pumpkin","kg","60","33"
"2021-10-14 00:00:00","Pumpkin","kg","60","43"
"2021-10-15 00:00:00","Pumpkin","kg","60","28"
"2021-10-18 00:00:00","Pumpkin","kg","60","38"
"2021-11-10 00:00:00","Pumpkin","kg","50","35"
"2021-11-11 00:00:00","Pumpkin","kg","50","35"
"2021-11-12 00:00:00","Pumpkin","kg","50","38"
"2021-11-15 00:00:00","Pumpkin","kg","50","38"
"2021-11-16 00:00:00","Pumpkin","kg","50","53"
"2021-11-17 00:00:00","Pumpkin","kg","50","45"
"2021-11-22 00:00:00","Pumpkin","kg","50","38"
"2021-11-24 00:00:00","Pumpkin","kg","50","41"
"2021-11-25 00:00:00","Pumpkin","kg","50","38"
"2021-11-29 00:00:00","Pumpkin","kg","60","33"
"2021-12-10 00:00:00","Pumpkin","kg","50","38"
"2021-12-14 00:00:00","Pumpkin","kg","40","53"
"2021-12-17 00:00:00","Pumpkin","kg","40","48"
"2021-12-20 00:00:00","Pumpkin","kg","50","53"
"2021-12-21 00:00:00","Pumpkin","kg","50","48"
"2021-12-22 00:00:00","Pumpkin","kg","60","75"
"2021-12-23 00:00:00","Pumpkin","kg","60","58"
"2021-12-27 00:00:00","Pumpkin","kg","60","63"
"2021-12-29 00:00:00","Pumpkin","kg","60","55"
"2021-12-31 00:00:00","Pumpkin","kg","60","58"
"2022-01-10 00:00:00","Pumpkin","kg","85","83"
"2022-01-11 00:00:00","Pumpkin","kg","85","75"
"2022-01-19 00:00:00","Pumpkin","kg","130","115"
"2022-01-20 00:00:00","Pumpkin","kg","130","125"
"2022-01-21 00:00:00","Pumpkin","kg","130","125"
"2022-01-25 00:00:00","Pumpkin","kg","160","155"
"2022-01-28 00:00:00","Pumpkin","kg","155","145"
"2022-02-11 00:00:00","Pumpkin","kg","160","155"
"2022-02-15 00:00:00","Pumpkin","kg","160","145"
"2022-02-21 00:00:00","Pumpkin","kg","160","168"
"2022-02-22 00:00:00","Pumpkin","kg","170","175"
"2022-02-25 00:00:00","Pumpkin","kg","175","148"
"2022-02-28 00:00:00","Pumpkin","kg","175","155"
"2022-03-10 00:00:00","Pumpkin","kg","140","115"
"2022-03-11 00:00:00","Pumpkin","kg","140","125"
"2022-03-14 00:00:00","Pumpkin","kg","130","68"
"2022-03-25 00:00:00","Pumpkin","kg","80","55"
"2022-03-29 00:00:00","Pumpkin","kg","70","45"
"2022-03-30 00:00:00","Pumpkin","kg","70","48"
"2022-04-12 00:00:00","Pumpkin","kg","60","45"
"2022-04-19 00:00:00","Pumpkin","kg","60","45"
"2022-04-25 00:00:00","Pumpkin","kg","60","43"
"2022-05-12 00:00:00","Pumpkin","kg","80","73"
"2022-05-17 00:00:00","Pumpkin","kg","80","85"
"2022-05-20 00:00:00","Pumpkin","kg","100","108"
"2022-05-23 00:00:00","Pumpkin","kg","120","95"
"2022-05-24 00:00:00","Pumpkin","kg","120","95"
"2022-05-25 00:00:00","Pumpkin","kg","115","75"
"2022-05-26 00:00:00","Pumpkin","kg","115","78"
"2022-05-30 00:00:00","Pumpkin","kg","100","95"
"2022-06-10 00:00:00","Pumpkin","kg","130","128"
"2022-06-13 00:00:00","Pumpkin","kg","130","145"
"2022-06-17 00:00:00","Pumpkin","kg","180","185"
"2022-06-20 00:00:00","Pumpkin","kg","200","185"
"2022-06-21 00:00:00","Pumpkin","kg","200","160"
"2022-06-23 00:00:00","Pumpkin","kg","220","188"
"2022-06-27 00:00:00","Pumpkin","kg","220","235"
"2022-06-30 00:00:00","Pumpkin","kg","230","225"
"2022-07-11 00:00:00","Pumpkin","kg","230","175"
"2022-07-14 00:00:00","Pumpkin","kg","230","175"
"2022-07-15 00:00:00","Pumpkin","kg","230","175"
"2022-07-18 00:00:00","Pumpkin","kg","220","165"
"2022-07-19 00:00:00","Pumpkin","kg","220","175"
"2022-07-20 00:00:00","Pumpkin","kg","220","168"
"2022-07-22 00:00:00","Pumpkin","kg","200","135"
"2022-07-29 00:00:00","Pumpkin","kg","150","135"
"2022-08-17 00:00:00","Pumpkin","kg","150","123"
"2022-08-19 00:00:00","Pumpkin","kg","150","125"
"2022-08-22 00:00:00","Pumpkin","kg","125","68"
"2022-08-24 00:00:00","Pumpkin","kg","130","115"
"2022-09-12 00:00:00","Pumpkin","kg","150","145"
"2022-09-13 00:00:00","Pumpkin","kg","150","138"
"2022-09-22 00:00:00","Pumpkin","kg","150","145"
"2022-09-23 00:00:00","Pumpkin","kg","150","135"
"2022-09-28 00:00:00","Pumpkin","kg","170","165"
"2022-09-30 00:00:00","Pumpkin","kg","170","165"
"2022-10-03 00:00:00","Pumpkin","kg","170","155"
"2022-10-04 00:00:00","Pumpkin","kg","180","175"
"2022-10-05 00:00:00","Pumpkin","kg","180","155"
"2022-10-06 00:00:00","Pumpkin","kg","190","155"
"2022-10-07 00:00:00","Pumpkin","kg","190","155"
"2022-10-11 00:00:00","Pumpkin","kg","200","165"
"2022-10-13 00:00:00","Pumpkin","kg","200","195"
"2022-10-14 00:00:00","Pumpkin","kg","200","195"
"2022-10-17 00:00:00","Pumpkin","kg","170","185"
"2022-10-18 00:00:00","Pumpkin","kg","170","175"
"2022-10-19 00:00:00","Pumpkin","kg","170","155"
"2022-10-20 00:00:00","Pumpkin","kg","170","165"
"2022-10-21 00:00:00","Pumpkin","kg","170","155"
"2022-10-26 00:00:00","Pumpkin","kg","180","155"
"2022-11-01 00:00:00","Pumpkin","kg","130","110"
"2022-11-03 00:00:00","Pumpkin","kg","130","110"
"2022-11-04 00:00:00","Pumpkin","kg","130","120"
"2022-11-10 00:00:00","Pumpkin","kg","130","125"
"2022-11-11 00:00:00","Pumpkin","kg","140","115"
"2022-11-15 00:00:00","Pumpkin","kg","140","105"
"2022-11-16 00:00:00","Pumpkin","kg","140","120"
"2022-11-17 00:00:00","Pumpkin","kg","140","115"
"2022-11-23 00:00:00","Pumpkin","kg","140","83"
"2022-11-29 00:00:00","Pumpkin","kg","100","80"
"2022-11-30 00:00:00","Pumpkin","kg","100","68"
"2022-12-01 00:00:00","Pumpkin","kg","100","65"
"2022-12-02 00:00:00","Pumpkin","kg","100","65"
"2022-12-05 00:00:00","Pumpkin","kg","70","68"
"2022-12-09 00:00:00","Pumpkin","kg","65","60"
"2022-12-13 00:00:00","Pumpkin","kg","70","85"
"2022-12-29 00:00:00","Pumpkin","kg","160","135"
"2023-01-04 00:00:00","Pumpkin","kg","130","125"
"2023-01-05 00:00:00","Pumpkin","kg","130","130"
"2023-01-11 00:00:00","Pumpkin","kg","120","110"
"2023-01-12 00:00:00","Pumpkin","kg","120","125"
"2023-01-13 00:00:00","Pumpkin","kg","140","115"
"2023-01-17 00:00:00","Pumpkin","kg","140","105"
"2023-01-18 00:00:00","Pumpkin","kg","140","100"
"2023-01-19 00:00:00","Pumpkin","kg","120","105"
"2023-01-20 00:00:00","Pumpkin","kg","120","103"
"2023-01-23 00:00:00","Pumpkin","kg","120","90"
"2023-01-24 00:00:00","Pumpkin","kg","120","75"
"2023-01-25 00:00:00","Pumpkin","kg","100","75"
"2023-01-27 00:00:00","Pumpkin","kg","100","95"
"2023-01-30 00:00:00","Pumpkin","kg","100","90"
"2023-01-31 00:00:00","Pumpkin","kg","90","45"
"2023-02-01 00:00:00","Pumpkin","kg","90","53"
"2023-02-02 00:00:00","Pumpkin","kg","90","40"
"2023-02-03 00:00:00","Pumpkin","kg","90","55"
"2023-02-06 00:00:00","Pumpkin","kg","90","73"
"2023-02-07 00:00:00","Pumpkin","kg","90","65"
"2023-02-08 00:00:00","Pumpkin","kg","80","73"
"2023-02-10 00:00:00","Pumpkin","kg","80","55"
"2023-02-13 00:00:00","Pumpkin","kg","80","45"
"2023-02-14 00:00:00","Pumpkin","kg","80","60"
"2023-02-16 00:00:00","Pumpkin","kg","60","45"
"2023-02-20 00:00:00","Pumpkin","kg","70","50"
"2023-02-21 00:00:00","Pumpkin","kg","70","53"
"2023-02-22 00:00:00","Pumpkin","kg","70","60"
"2023-02-24 00:00:00","Pumpkin","kg","80","48"
"2023-02-27 00:00:00","Pumpkin","kg","80","55"
"2023-02-28 00:00:00","Pumpkin","kg","80","55"
"2023-03-01 00:00:00","Pumpkin","kg","80","50"
"2023-03-02 00:00:00","Pumpkin","kg","80","45"
"2023-03-03 00:00:00","Pumpkin","kg","80","50"
"2023-03-07 00:00:00","Pumpkin","kg","80","78"
"2023-03-08 00:00:00","Pumpkin","kg","80","90"
"2023-03-10 00:00:00","Pumpkin","kg","80","55"
"2023-03-14 00:00:00","Pumpkin","kg","60","40"
"2023-03-15 00:00:00","Pumpkin","kg","60","48"
"2023-03-16 00:00:00","Pumpkin","kg","60","45"
"2023-03-17 00:00:00","Pumpkin","kg","60","40"
"2023-03-20 00:00:00","Pumpkin","kg","60","70"
"2023-03-22 00:00:00","Pumpkin","kg","60","38"
"2023-03-23 00:00:00","Pumpkin","kg","60","35"
"2023-03-24 00:00:00","Pumpkin","kg","60","35"
"2023-03-27 00:00:00","Pumpkin","kg","50","33"
"2023-03-29 00:00:00","Pumpkin","kg","50","38"
"2023-03-30 00:00:00","Pumpkin","kg","50","30"
"2023-03-31 00:00:00","Pumpkin","kg","50","30"
"2023-04-03 00:00:00","Pumpkin","kg","50","25"
"2023-04-04 00:00:00","Pumpkin","kg","50","38"
"2023-04-06 00:00:00","Pumpkin","kg","50","45"
"2023-04-10 00:00:00","Pumpkin","kg","50","33"
"2023-04-11 00:00:00","Pumpkin","kg","50","35"
"2023-04-18 00:00:00","Pumpkin","kg","50","33"
"2023-04-19 00:00:00","Pumpkin","kg","60","33"
"2023-04-20 00:00:00","Pumpkin","kg","60","28"
"2023-04-21 00:00:00","Pumpkin","kg","60","33"
"2023-04-24 00:00:00","Pumpkin","kg","60","28"
"2023-04-25 00:00:00","Pumpkin","kg","60","25"
"2023-04-26 00:00:00","Pumpkin","kg","40","25"
"2023-04-27 00:00:00","Pumpkin","kg","40","25"
"2023-05-02 00:00:00","Pumpkin","kg","40","35"
"2023-05-03 00:00:00","Pumpkin","kg","40","43"
"2023-05-04 00:00:00","Pumpkin","kg","40","30"
"2023-05-08 00:00:00","Pumpkin","kg","60","48"
"2023-05-09 00:00:00","Pumpkin","kg","80","58"
"2023-05-10 00:00:00","Pumpkin","kg","80","75"
"2023-05-11 00:00:00","Pumpkin","kg","90","70"
"2023-05-12 00:00:00","Pumpkin","kg","90","70"
"2023-05-15 00:00:00","Pumpkin","kg","90","65"
"2023-05-16 00:00:00","Pumpkin","kg","90","65"
"2023-05-17 00:00:00","Pumpkin","kg","90","65"
"2023-05-18 00:00:00","Pumpkin","kg","90","55"
"2023-05-19 00:00:00","Pumpkin","kg","90","55"
"2023-05-22 00:00:00","Pumpkin","kg","90","50"
"2023-05-23 00:00:00","Pumpkin","kg","90","55"
"2023-05-24 00:00:00","Pumpkin","kg","90","63"
"2023-05-25 00:00:00","Pumpkin","kg","90","45"
"2023-05-26 00:00:00","Pumpkin","kg","90","50"
"2023-05-29 00:00:00","Pumpkin","kg","90","65"
"2023-05-30 00:00:00","Pumpkin","kg","90","55"
"2023-05-31 00:00:00","Pumpkin","kg","90","65"
"2023-06-01 00:00:00","Pumpkin","kg","90","58"
"2023-06-02 00:00:00","Pumpkin","kg","90","60"
"2023-06-05 00:00:00","Pumpkin","kg","90","68"
"2023-06-07 00:00:00","Pumpkin","kg","90","65"
"2023-06-08 00:00:00","Pumpkin","kg","90","80"
"2023-06-09 00:00:00","Pumpkin","kg","90","78"
"2023-06-12 00:00:00","Pumpkin","kg","90","70"
"2023-06-13 00:00:00","Pumpkin","kg","90","85"
"2023-06-14 00:00:00","Pumpkin","kg","100","100"
"2023-06-15 00:00:00","Pumpkin","kg","100","90"
"2023-06-16 00:00:00","Pumpkin","kg","100","80"
"2023-06-19 00:00:00","Pumpkin","kg","100","105"
"2023-06-20 00:00:00","Pumpkin","kg","100","85"
"2023-06-21 00:00:00","Pumpkin","kg","100","80"
"2023-06-22 00:00:00","Pumpkin","kg","100","85"
"2023-06-23 00:00:00","Pumpkin","kg","100","85"
"2023-06-26 00:00:00","Pumpkin","kg","100","68"
"2023-06-27 00:00:00","Pumpkin","kg","100","105"
"2023-06-28 00:00:00","Pumpkin","kg","120","105"
"2023-07-04 00:00:00","Pumpkin","kg","120","90"
"2023-07-05 00:00:00","Pumpkin","kg","120","85"
"2023-07-06 00:00:00","Pumpkin","kg","120","90"
"2023-07-07 00:00:00","Pumpkin","kg","120","95"
"2023-07-10 00:00:00","Pumpkin","kg","120","95"
"2023-07-11 00:00:00","Pumpkin","kg","120","105"
"2023-07-12 00:00:00","Pumpkin","kg","120","108"
"2023-07-13 00:00:00","Pumpkin","kg","120","108"
"2023-07-14 00:00:00","Pumpkin","kg","130","108"
"2023-07-17 00:00:00","Pumpkin","kg","130","90"
"2023-07-18 00:00:00","Pumpkin","kg","130","90"
"2023-07-19 00:00:00","Pumpkin","kg","120","85"
"2023-07-20 00:00:00","Pumpkin","kg","120","85"
"2023-07-21 00:00:00","Pumpkin","kg","120","90"
"2023-07-24 00:00:00","Pumpkin","kg","120","90"
"2023-07-25 00:00:00","Pumpkin","kg","120","88"
"2023-07-31 00:00:00","Pumpkin","kg","120","110"
"2023-08-02 00:00:00","Pumpkin","kg","120","110"
"2023-08-03 00:00:00","Pumpkin","kg","120","110"
"2023-08-04 00:00:00","Pumpkin","kg","120","125"
"2023-08-07 00:00:00","Pumpkin","kg","120","110"
"2023-08-08 00:00:00","Pumpkin","kg","120","100"
"2023-08-09 00:00:00","Pumpkin","kg","120","105"
"2023-08-10 00:00:00","Pumpkin","kg","120","105"
"2023-08-11 00:00:00","Pumpkin","kg","120","100"
"2023-08-14 00:00:00","Pumpkin","kg","120","85"
"2023-08-15 00:00:00","Pumpkin","kg","120","90"
"2023-08-17 00:00:00","Pumpkin","kg","100","85"
"2023-08-18 00:00:00","Pumpkin","kg","100","80"
"2023-08-22 00:00:00","Pumpkin","kg","80","50"
"2023-08-23 00:00:00","Pumpkin","kg","80","90"
"2023-08-25 00:00:00","Pumpkin","kg","80","55"
"2023-08-28 00:00:00","Pumpkin","kg","70","48"
"2023-08-29 00:00:00","Pumpkin","kg","70","43"
"2023-08-31 00:00:00","Pumpkin","kg","70","45"
"2023-09-01 00:00:00","Pumpkin","kg","70","40"
"2023-09-04 00:00:00","Pumpkin","kg","60","40"
"2023-09-05 00:00:00","Pumpkin","kg","60","35"
"2023-09-06 00:00:00","Pumpkin","kg","60","40"
"2023-09-07 00:00:00","Pumpkin","kg","60","40"
"2023-09-08 00:00:00","Pumpkin","kg","60","45"
"2023-09-11 00:00:00","Pumpkin","kg","60","55"
"2023-09-12 00:00:00","Pumpkin","kg","70","60"
"2023-09-13 00:00:00","Pumpkin","kg","70","55"
"2023-09-14 00:00:00","Pumpkin","kg","70","50"
"2023-09-15 00:00:00","Pumpkin","kg","70","55"
"2023-09-18 00:00:00","Pumpkin","kg","60","63"
"2023-09-20 00:00:00","Pumpkin","kg","60","38"
"2023-09-21 00:00:00","Pumpkin","kg","55","48"
"2023-09-22 00:00:00","Pumpkin","kg","55","43"
"2023-09-25 00:00:00","Pumpkin","kg","55","43"
"2023-09-26 00:00:00","Pumpkin","kg","55","35"
"2023-09-27 00:00:00","Pumpkin","kg","55","35"
"2023-10-04 00:00:00","Pumpkin","kg","55","38"
"2023-10-05 00:00:00","Pumpkin","kg","55","33"
"2023-10-06 00:00:00","Pumpkin","kg","55","28"
"2023-10-09 00:00:00","Pumpkin","kg","50","43"
"2023-10-10 00:00:00","Pumpkin","kg","50","43"
"2023-10-11 00:00:00","Pumpkin","kg","50","38"
"2023-10-12 00:00:00","Pumpkin","kg","50","38"
"2023-10-13 00:00:00","Pumpkin","kg","50","38"
"2023-10-16 00:00:00","Pumpkin","kg","50","38"
"2023-10-17 00:00:00","Pumpkin","kg","50","38"
"2023-10-18 00:00:00","Pumpkin","kg","50","43"
"2023-10-19 00:00:00","Pumpkin","kg","50","38"
"2023-10-20 00:00:00","Pumpkin","kg","50","55"
"2023-10-24 00:00:00","Pumpkin","kg","50","38"
"2023-10-26 00:00:00","Pumpkin","kg","50","48"
"2023-10-27 00:00:00","Pumpkin","kg","50","55"
"2023-11-01 00:00:00","Pumpkin","kg","80","63"
"2023-11-02 00:00:00","Pumpkin","kg","80","65"
"2023-11-03 00:00:00","Pumpkin","kg","95","65"
"2023-11-06 00:00:00","Pumpkin","kg","95","80"
"2023-11-07 00:00:00","Pumpkin","kg","95","85"
"2023-11-08 00:00:00","Pumpkin","kg","95","70"
"2023-11-09 00:00:00","Pumpkin","kg","100","68"
"2023-11-10 00:00:00","Pumpkin","kg","100","83"
"2023-11-13 00:00:00","Pumpkin","kg","80","68"
"2023-11-14 00:00:00","Pumpkin","kg","80","83"
"2023-11-15 00:00:00","Pumpkin","kg","80","60"
"2023-11-16 00:00:00","Pumpkin","kg","80","75"
"2023-11-17 00:00:00","Pumpkin","kg","80","83"
"2023-11-20 00:00:00","Pumpkin","kg","80","88"
"2023-11-21 00:00:00","Pumpkin","kg","80","83"
"2023-11-22 00:00:00","Pumpkin","kg","80","90"
"2023-11-23 00:00:00","Pumpkin","kg","80","75"
"2023-11-24 00:00:00","Pumpkin","kg","80","90"
"2023-11-27 00:00:00","Pumpkin","kg","80","85"
"2023-11-28 00:00:00","Pumpkin","kg","80","95"
"2023-11-29 00:00:00","Pumpkin","kg","80","88"
"2023-11-30 00:00:00","Pumpkin","kg","80","90"
"2023-12-01 00:00:00","Pumpkin","kg","90","95"
"2023-12-04 00:00:00","Pumpkin","kg","120","125"
"2023-12-05 00:00:00","Pumpkin","kg","120","115"
"2023-12-06 00:00:00","Pumpkin","kg","120","113"
"2023-12-07 00:00:00","Pumpkin","kg","120","105"
"2023-12-08 00:00:00","Pumpkin","kg","120","115"
"2023-12-11 00:00:00","Pumpkin","kg","120","135"
"2023-12-12 00:00:00","Pumpkin","kg","140","145"
"2023-12-13 00:00:00","Pumpkin","kg","140","145"
"2023-12-14 00:00:00","Pumpkin","kg","140","133"
"2023-12-15 00:00:00","Pumpkin","kg","150","135"
"2023-12-18 00:00:00","Pumpkin","kg","150","125"
"2023-12-19 00:00:00","Pumpkin","kg","150","138"
"2023-12-20 00:00:00","Pumpkin","kg","150","133"
"2023-12-21 00:00:00","Pumpkin","kg","160","145"
"2023-12-22 00:00:00","Pumpkin","kg","160","145"
"2023-12-27 00:00:00","Pumpkin","kg","160","120"
"2023-12-28 00:00:00","Pumpkin","kg","160","123"
"2023-12-29 00:00:00","Pumpkin","kg","150","135"
"2024-01-03 00:00:00","Pumpkin","kg","150","115"
"2024-01-04 00:00:00","Pumpkin","kg","150","105"
"2024-01-05 00:00:00","Pumpkin","kg","150","95"
"2024-01-08 00:00:00","Pumpkin","kg","130","83"
"2024-01-09 00:00:00","Pumpkin","kg","130","85"
"2024-01-10 00:00:00","Pumpkin","kg","130","95"
"2024-01-11 00:00:00","Pumpkin","kg","130","125"
"2024-01-12 00:00:00","Pumpkin","kg","130","125"
"2024-01-16 00:00:00","Pumpkin","kg","130","110"
"2024-01-17 00:00:00","Pumpkin","kg","150","128"
"2024-01-18 00:00:00","Pumpkin","kg","150","125"
"2024-01-19 00:00:00","Pumpkin","kg","150","125"
"2024-01-22 00:00:00","Pumpkin","kg","130","135"
